Date,Sentiment
2022-10-30,-0.03760269999999999
2022-10-31,-0.5109035563846154
2022-11-01,0.0965857662142857
2022-11-02,-0.14118820471428573
2022-11-03,0.199458211625
2022-11-04,-0.12446649698461537
2022-11-05,0.1428204355
2022-11-06,0.2557175592
2022-11-07,-0.129638766725
2022-11-08,-0.08943952342857142
2022-11-09,-0.2912653148235294
2022-11-10,-0.15397131673333334
2022-11-11,-0.4475144055333333
2022-11-12,-0.5585378553333333
2022-11-13,-0.512831585
2022-11-14,-0.15737534200000003
2022-11-15,-0.2505550126428572
2022-11-16,-0.33063043975
2022-11-17,-0.3559741132
2022-11-18,-0.25769650400000005
2022-11-19,-0.5802562375
2022-11-20,0.06942923685714286
2022-11-21,-0.3118001472222222
2022-11-22,-0.5279723045
2022-11-23,-0.14364780451666667
2022-11-24,0.08950383222941176
2022-11-25,-0.09532272505882353
2022-11-26,-0.14882196966666666
2022-11-27,-0.3998939925
2022-11-28,-0.2935429172352941
2022-11-29,-0.051748669823529415
2022-11-30,0.007031709781250006
2022-12-01,-0.21666757607142856
2022-12-02,-0.05743528433333333
2022-12-03,-0.17128727240000002
2022-12-04,0.004521595937499984
2022-12-05,0.19924100566666667
2022-12-06,-0.09489132788235295
2022-12-07,-0.23516977883333334
2022-12-08,-0.17238849490909092
2022-12-09,0.11502397214285713
2022-12-10,0.19554877871428572
2022-12-11,-0.182833792
2022-12-12,-0.1785121270526316
2022-12-13,0.021577270058333337
2022-12-14,0.3172368278125
2022-12-15,-0.13328964730769233
2022-12-16,-0.25675935465789473
2022-12-17,-0.45512922000000006
2022-12-18,-0.059122912
2022-12-19,-0.18684427571428572
2022-12-20,-0.46249311196666665
2022-12-21,-0.2600893067307143
2022-12-22,-0.39017151
2022-12-23,0.14822078914285713
2022-12-24,-0.37292053799999997
2022-12-25,0.3425703418
2022-12-26,-0.21072093342857143
2022-12-27,-0.011124560276923072
2022-12-28,-0.3375730734166667
2022-12-29,0.3538785055
2022-12-30,-0.2553751911111111
2022-12-31,-0.3069144354
2023-01-01,0.406352036
2023-01-02,-0.26010432285714286
2023-01-03,0.35483172437272725
2023-01-04,0.006772738250000007
2023-01-05,-0.38480448175
2023-01-06,-0.21066475333333334
2023-01-07,0.91833353
2023-01-08,-0.32219832066666665
2023-01-09,0.004050523545454538
2023-01-10,-0.03853932914285717
2023-01-11,0.03924923052941177
2023-01-12,0.336881623875
2023-01-13,-0.00890152428571428
2023-01-14,0.16027105281428572
2023-01-15,-0.14498745814285716
2023-01-16,0.20592344122222225
2023-01-17,0.19989789911764705
2023-01-18,-0.10525315383333332
2023-01-19,0.1404435717647059
2023-01-20,0.09516499900000001
2023-01-21,-0.14480376460000002
2023-01-22,0.047372280000000044
2023-01-23,0.27367309765000003
2023-01-24,-0.016647050838888875
2023-01-25,0.09994886198333336
2023-01-26,-0.09906673560625
2023-01-27,-0.02014758779375001
2023-01-28,0.033646313466666654
2023-01-29,0.20609888333333334
2023-01-30,0.3126688499047619
2023-01-31,0.1098371115
2023-02-01,-0.16259423413333335
2023-02-02,0.07203744916666667
2023-02-03,-0.21092912012499998
2023-02-04,-0.060809019375
2023-02-05,-0.23525729433333334
2023-02-06,-0.3432698238888889
2023-02-07,-0.0073190949999999925
2023-02-08,-0.05695657036363635
2023-02-09,-0.39942279616666665
2023-02-10,-0.12131640418181817
2023-02-11,0.24953723466666666
2023-02-12,0.6096630833333333
2023-02-13,-0.33045254845454547
2023-02-14,0.3244292532647059
2023-02-15,0.34319144885294117
2023-02-16,0.025685137142857143
2023-02-17,0.10582377030000001
2023-02-18,0.43734504425
2023-02-19,-0.446406816
2023-02-20,0.10874664333333334
2023-02-21,-0.15238726657692306
2023-02-22,0.07160765822222222
2023-02-23,0.27862816733333334
2023-02-24,-0.15127529826666666
2023-02-25,-0.18518318233333333
2023-02-26,0.09642906499999998
2023-02-27,0.04044032038461536
2023-02-28,-0.28733035693333336
2023-03-01,-0.12515433329999998
2023-03-02,-0.13057394749999998
2023-03-03,-0.3178338195
2023-03-04,0.33591619500000003
2023-03-05,-0.05701628524999999
2023-03-06,-0.08143110375000001
2023-03-07,-0.0656196248125
2023-03-08,-0.0014788037500000095
2023-03-09,-0.09142610323529411
2023-03-10,-0.401082096
2023-03-11,-0.009091968999999978
